seq,contents,reply_contents
"10496","어디서든 말씀과 가까이할 수 있도록 좋은 서비스 개발해주셔서 감사합니다.

사용 중 개선 건의사항이 있어 남겨드립니다.

기기간 동기화가 올바르게 이뤄지지 않는것 같습니다.

구글 계정으로 스마트폰과 테블릿을 이용하여 앱을 이용중입니다.
예를 들어 테블릿에서는 형광펜 저장된 페이지에 들어가면 보이는 말씀 구절이 스마트폰에서는 보이지 않습니다.
계정 설정에 있는 '데이터 동기화'를 진행해도 동일합니다.

감사합니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님, 기기 간 동기화는 실시간으로 이루어지지 않고, 앱을 완전히 종료했다가 재실행하시면 이루어집니다.</p><p>확인해본 결과, 5월 22일 갈라디아서 2~3장에서10개의 형광펜 기록을 남기신 것으로 조회가 됩니다.</p><p></p><p>성도님과 함께 성장하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10495","성경에서, x장 x절이 
2자리 숫자 표시가 않 되네요. 예를들면 로마서 13장 12절을 열수가
없어요. 갑자기 오류가 나서 핸드폰을 껏다가 다시 켜도 마찬가지네요. 어떻게 하나요?
","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>이번 업데이트에 여러 내부 패키지들을 버전 업그레이드 하면서</p><p>화면을 그리는 데 오류가 난 것 같습니다. 빠르게 조치하도록 최선을 다하겠습니다.</p><p>불편을 드려 너무 죄송합니다.</p><p></p><p>이런 정보가 저희에게 큰 도움이 됩니다.다시 한 번 문의 남겨주셔서 감사합니다.</p><p>﻿오늘도 주님안에서 행복하세요.</p>"
"10494","갑자기 복사가 안되요
","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>복사 기능은 성경본문을 클릭하시면 노트 북마크 추가 녹음 공유 복사 버튼이 있으실텐데</p><p>여기서 복사 버튼을 누르시면 클립보드에 복사되어</p><p>원하시는 곳에 붙여넣기를 하셔서 사용하실 수 있습니다.</p><p></p><p>혹시 위의 방법으로 하셔도 복사가되지 않거든,</p><p>사용하시는 핸드폰 기종과 함께 어떤 현상인지를 구체적으로 적어주시고, 해당 화면을 캡쳐해서 재문의해주시면 내부적으로 확인해보도록 하겠습니다.</p><p></p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10493","앱에서 개역개정 
이사야 38장 20절
'20. 여호와께서 나를 구원하시리니 우리가 종신토록 여호와의 전에서 수금으로 나의 노래를 노래하리로다'  인데

마지막 부분이 '20. 여호와께서 나를 구원하시리니 우리가 종신토록 여호와의 전에서 수금으로 나의 노래를' 로 끝나고 '노래하리로다'가 없습니다.
확인바랍니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님, 개역개정 이사야 38잘 20절 내용은</p><p>""여호와께서 나를 구원하시리니 우리가 종신토록 여호와의 전에서 수금으로 나의 노래를 노래하리로다.""로 적혀져있고,</p><p>음성파일도 일치합니다.</p><p></p><p>혹시 해당 구절이 맞으실까요? 만약 끝 부분이 없다면, 캡쳐후 재문의 주시면 확인해보도록 하겠습니다.</p><p></p><p>성도님과 함께 성장하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10492","끝 문장이 완성되지 않은 구절이 매우 많습니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>성도님, 혹시 어느 부분에 오탈자가 있는지 번역본, 권, 장, 절 등을 알려주시면 확인후 수정하도록 하겠습니다.</p><p>다만, 오탈자 수정은 앱 업데이트가 필요한 작업이어서</p><p>업데이트 일정에 따라 반영됨으로 시간이 조금 소요되는 점 양해 부탁드립니다.</p><p></p><p>성도님과 함께 성장하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10491","개역한글 시편1편 성경구절과 음원이 맞지 않습니다 개역한글은 음원이
지원되지 않습니까?","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님, 바이블 애플에서 현재 번역본 음원 재생은 개역개정, 우리말성경, 표준새번역, ESV(영어), 신공동역(일어)만 현재 제공되고 있습니다.</p><p>바이블 애플 성경본문 읽는 화면의 상단 번역본 선택을 누르시면, 주황색 스피커가 표시되어 있는 번역본만 음원이 제공되는 번역본이에요.</p><p></p><p>따라서 성경 본문은 개역한글이어도, 이전에 성경본문을 개역개정으로 선택하셨을 경우 개역개정음원이 재생될 수 있습니다.</p><p></p><p>성도님과 함께 성장하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10490","성경을 검색해서 들어 가면 장 숫자가 1에서 9. 나머지는 1하고 2가 반복되네요 ㅠㆍㅠ","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>이번 업데이트에 여러 내부 패키지들을 버전 업그레이드 하면서</p><p>화면을 그리는 데 오류가 난 것 같습니다. 빠르게 조치하도록 최선을 다하겠습니다.</p><p></p><p>불편을 드려 너무 죄송합니다.</p><p>다시 한 번 문의 남겨주셔서 감사합니다. 오늘도 주님안에서 행복하세요.</p>"
"10489","기존 사용시 성경읽기 화면을 열어두면 끌 때까지 켜진 상태가 유지되었었는데 최근엔 일정 시간이 지나면 화면이 꺼집니다. 배터리나 다른앱위에표시를 설정해 두어도 동일하네요.
앱 사용시 기존처럼 화면 항상 켜지도록 하는 방법을 알려주세요.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>바이블 애플을 이용해주셔서 감사합니다.</p><p>말씀해주신 현상 확인하여 수정중에 있습니다.</p><p>불편을 드려 죄송합니다. </p><p></p><p>﻿항상 성도님들께 좋은 서비스를 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 항상 주님 안에서 평안하세요.</p>"
"10488","사사기 15장 다시 녹음 하였습니다
하지만 여전히 그대로입니다
녹음 완료가 될 수 있도록 도와주세요
감사합니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님 사사기 15장 완료 저장 하였습니다.</p><p>확인하시고 문제가 있으시면 알려주세요</p><p></p><p>불편을 드려 죄송합니다.</p><p>오늘도 주님 안에서 기쁜 하루 되세요</p>"
"10487","성경녹음을 하고 있는데 갑자기 녹음이 깨끗하게 되지 않고 소리가 지저분하고 탁하게 녹음됩니다. 제 마이크가 이상한가 싶어 다른 녹음 앱으로 해보면 깨끗하게 되더라구요...혹시 왜그런지 알 수 있을까 해서 문의드립니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>문의 남겨주셔서 감사합니다.</p><p>해당 기능이 더욱 개선 될 수 있도록 지속적으로 개발해 나가겠습니다.</p><p></p><p>성도님, 가능하시다면 두개의 음성으로 들리는 파일을 dev@goodtv.co.kr 로 보내주실 수 있을까요?</p><p>저희가 문제를 개선하는데 큰 도움이 됩니다.</p><p></p><p>감사합니다.</p>"
"10486","성경 읽을 때 항상화면이 켜져 있었는데..오늘부터는 화면이 자꾸 꺼져서 버튼을 자꾸 눌러서 디스플레이를 on해야하네요.ㅜㅜ 성경 읽기가 불편합니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>말씀해주신 현상이 어제 확인되어 수정하여 업로드 되었습니다.</p><p>플레이스토어에 가셔서 앱을 업데이트 해주세요</p><p>불편을 드려 죄송합니다.</p><p></p><p>항상 성도님들께 좋은 서비스를 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 항상 주님 안에서 평안하세요.</p><p></p>"
"10485","안녕하세요~ 제가 성경통독을 1번 완독하고 다시 구약부터 2회독 하고 싶은데 성경통독 초기화 할 수 있나요? 제가 잘 못 찾는지 초기화 메뉴를 찾을 수가 없어서 문의드려요~","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님 초기화 하실 필요없이 새로 통독을 만들어서 통독하시면 됩니다.</p><p>홈 화면에서 성경통독 > 추가(상단 오른쪽) > 통독 계획 만들기</p><p></p><p>새롭게 통독을 만드어서 시작해주세요</p><p>감사합니다.</p><p>오늘도 주님안에서 기쁜 하루 되세요.</p>"
"10482","성경통독을  할려면  마이크  권한과  파일  권한을  허용해주세요라고  오류가  나오네요  이미  권한이  허용되어  있는데  갑자기  녹음이  안되네요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님 불편을 드려 너무 죄송합니다.</p><p>해당 문제에 대해 수정 개발 중에 있습니다.</p><p>절대 앱을 삭제하지 마시고 (앱을 삭제하시면 녹음하신 음원이 함께 삭제됩니다. )</p><p>조금만 기다려 주세요 빠르게 수정하여 업데이트 되도록 개발자들이 최선을 다하고 있습니다.</p><p></p><p>정말 불편을 드려 죄송합니다.</p>"
"10481","성경낭독을 계속 해왔는데 갑자기 녹음소리가 울리면서 멀리서 얘기하는 소리처럼 들립니다. AS센터에서는 기능 문제가 아니라 앱문제라고 하는데 전에 한번 앱 삭제했다가 녹음한것 다 날려서 다시깔기도 무서운데 방법이 있을까요?;;;;
업데이트했습니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>불편을 드려 죄송합니다.</p><p>문의 주신 내용에 대해 재검토 해보겠습니다.</p><p>재검토 후 개발 및 업데이트까지 시간이 소요 될 수 있습니다. 너른 마음으로 양해 부탁드리며</p><p>앱을 삭제 시에는 녹음 음원이 함께 삭제되오니 삭제하지 마시고 기다려주세요</p><p></p><p>문의 남겨주셔서 감사합니다.</p>"
"10480","낭녹녹음 터치도 안되고 늘 매일 성경녹음 통독후 공유 하는데 오늘은 안되고 녹음으로 성경통독하실려면  마이크 권한 파일귄한을 허용해주셔야합니다  메세지가 뜸","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님 불편을 드려 너무 죄송합니다.</p><p>해당 문제에 대해 수정 개발 중에 있습니다.</p><p>절대 앱을 삭제하지 마시고 (앱을 삭제하시면 녹음하신 음원이 함께 삭제됩니다. )</p><p>조금만 기다려 주세요 빠르게 수정하여 업데이트 되도록 개발자들이 최선을 다하고 있습니다.</p><p></p><p>정말 불편을 드려 죄송합니다.</p>"
"10479","여호수아
5장15절 말씀 중에 
마지막 부분이 누락되어 
있습니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>성도님 말씀 텍스트 일부가 안보이신다는 말씀이실까요?</p><p>그런 경우는 일시적인 현상으로 이런 현상이 일어날때</p><p>성경본문화면에서 상단메뉴에 A글자를 클릭하시어 폰트 크기를 조절하시거나 앱을 종료하였다</p><p>재실행하시면 해당 본문이 잘 나오실거에요.</p><p>간혹 화면을 그리는 중에 일부 텍스트가 일시적으로 덜 불러와지거나 화면에 그려지지 않는 경우가</p><p>있습니다. 불편하시겠지만 위의 방법으로 이용해주세요.</p><p></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10478","녹음기능을 사용하려하는데 권한을설정해야 한다고 합니다.

마이크권한은 설정했는데 파일권한 설정시 미디어만 가능하고 파일권한설정이 안됩니다.

어플 재설치, 권한 해제 후 재설정 등 여러 시도를 해봤으나 해결되지 않는데 어떻게 해야 하나요 ?","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님 불편을 드려 너무 죄송합니다.</p><p>해당 문제에 대해 수정 개발 중에 있습니다.</p><p>절대 앱을 삭제하지 마시고 (앱을 삭제하시면 녹음하신 음원이 함께 삭제됩니다. )</p><p>조금만 기다려 주세요 빠르게 수정하여 업데이트 되도록 개발자들이 최선을 다하고 있습니다.</p><p></p><p>정말 불편을 드려 죄송합니다.</p>"
